property_id,property_zipcode,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance
3850,1060,0,0,4,1.0,1.0,2,1.25
3851,1000,0,0,2,1.0,0.0,2,1.07
3852,1200,0,0,3,1.0,1.0,3,1.36
3853,1050,0,1,2,1.0,1.0,7,1.32
3854,1060,20,1,2,1.5,1.0,9,0.74
3855,1060,14,1,2,1.5,1.0,9,0.78
3856,1060,14,0,6,1.5,2.0,9,0.83
3857,1210,0,0,2,1.0,1.0,0,0.84
3858,1081,0,0,2,1.0,2.0,5,0.94
3859,1020,0,0,6,1.0,1.0,5,0.95
3860,1060,0,0,7,2.0,3.0,9,0.85
3861,1040,0,0,2,1.5,0.0,4,0.94
3862,1040,0,0,7,1.5,2.0,4,1.06
3863,1180,0,0,4,1.0,1.0,4,1.66
3864,1000,0,1,2,1.5,1.0,2,0.52
3865,1000,0,1,1,1.0,1.0,2,0.51
3866,1000,0,1,2,1.5,1.0,2,0.95
3867,1000,0,0,2,1.0,1.0,2,0.46
3869,1050,14,1,3,1.0,1.0,4,1.0
3870,1081,0,0,4,1.0,1.0,8,2.23
3871,1000,8,0,5,1.0,2.0,2,0.41
3872,1050,0,1,2,1.0,1.0,4,1.06
3873,1000,14,0,2,1.0,1.0,2,0.76
3874,1000,0,0,3,1.0,0.0,2,0.47
3875,1000,0,0,3,1.0,0.0,2,0.41
3876,1000,8,0,2,1.5,0.0,2,0.6
3877,1000,0,0,3,0.0,0.0,2,0.44
3878,1000,0,0,3,0.0,0.0,2,0.39
3879,1000,0,0,4,1.0,2.0,2,0.52
3880,1050,20,1,2,1.0,1.0,4,0.5
3881,2018,0,0,2,1.0,1.0,1,1.53
3882,1070,0,0,4,1.0,1.0,2,0.78
3883,1210,0,1,2,1.0,1.0,0,0.74
3884,1080,0,1,2,1.0,1.0,2,1.63
3885,1070,0,0,8,1.0,2.0,2,1.1
3886,1070,0,0,2,1.0,0.0,2,1.17
3887,1070,0,0,4,1.0,1.0,2,1.11
3888,1070,0,0,5,1.0,2.0,2,1.15
3889,1070,0,0,10,2.0,3.0,2,1.26
3890,1070,0,0,11,2.0,3.0,2,1.06
3891,2100,0,0,2,1.0,1.0,6,2.02
3892,1090,0,1,2,1.0,1.0,5,1.44
3893,1190,0,1,1,1.5,1.0,9,1.09
3894,1060,0,0,2,1.0,1.0,9,1.15
3895,1060,0,0,2,1.0,1.0,9,1.09
3896,1200,0,0,3,1.0,1.0,3,1.74
3897,1180,0,0,2,1.0,1.0,9,1.75
3898,2000,0,0,2,1.0,1.0,1,1.48
3899,1050,0,0,2,1.0,1.0,4,1.35
3900,1030,0,0,2,1.0,1.0,0,1.05
3901,1030,0,0,4,1.0,2.0,0,2.02
3902,1080,0,1,2,1.0,1.0,2,1.06
3903,2060,14,1,2,2.0,1.0,6,1.21
3904,1150,12,1,1,1.5,1.0,3,1.51
3905,1080,0,1,2,1.5,1.0,2,1.52
3906,2018,0,1,2,1.5,1.0,6,1.16
3907,2018,0,0,4,1.5,2.0,6,1.32
3908,1070,0,0,3,1.5,1.0,8,0.19
3909,1000,0,0,2,1.0,1.0,2,0.17
3910,2000,20,0,2,1.0,1.0,1,1.25
3911,1040,8,0,4,1.0,1.0,7,1.04
3912,1040,0,0,2,1.0,1.0,7,1.08
3913,1040,0,0,4,1.0,1.0,7,0.96
3915,1000,0,0,5,1.5,1.0,2,0.89
3916,1000,0,0,4,2.5,2.0,2,1.08
3917,1000,0,0,4,2.0,2.0,2,0.88
3918,1060,0,1,2,1.0,1.0,9,1.33
3919,1050,0,0,2,1.0,0.0,4,1.21
3920,1180,0,0,2,1.0,1.0,9,1.27
3921,1060,0,1,1,1.5,1.0,9,1.17
3922,1000,8,1,2,1.5,1.0,0,1.07
3924,1050,0,1,2,1.5,1.0,7,0.9
3925,2000,15,0,2,1.0,1.0,1,1.16
3926,1000,0,1,2,1.5,1.0,4,0.67
3928,1050,14,0,6,2.0,3.0,4,0.88
3929,1190,0,0,4,1.0,2.0,9,0.91
3930,1000,0,1,2,1.5,1.0,4,0.38
3931,1050,0,0,6,1.0,1.0,4,0.52
3932,1050,0,0,6,1.0,1.0,4,0.65
3933,1050,0,0,8,1.5,2.0,4,0.61
3934,1050,0,1,1,1.0,1.0,4,1.1
3935,1000,15,0,8,2.5,4.0,2,0.74
3936,1050,0,1,1,1.0,1.0,4,0.5
3937,1050,0,0,2,1.0,0.0,4,0.64
3938,2000,0,1,2,1.0,1.0,1,0.37
3939,1160,0,0,4,1.0,1.0,7,1.11
3940,1150,0,1,2,1.0,1.0,3,1.17
3941,1150,0,1,2,1.0,1.0,3,1.16
3942,1050,14,1,2,0.5,1.0,4,0.23
3943,1060,14,1,2,1.0,1.0,9,1.39
3944,2018,14,1,4,1.0,1.0,1,1.53
3945,2000,0,0,4,1.0,2.0,1,0.49
3946,1000,14,1,2,2.0,1.0,4,0.41
3947,2100,0,0,8,1.0,0.0,6,1.66
3948,1060,0,0,2,1.0,0.0,9,1.41
3949,1000,0,0,2,1.0,1.0,0,1.38
3950,1000,1,1,4,1.5,1.0,2,0.72
3951,1000,1,1,2,1.0,1.0,2,0.59
3952,1000,1,1,2,1.0,1.0,2,0.72
3953,1030,0,0,3,1.0,0.0,0,0.71
3954,1190,0,0,3,1.0,2.0,9,0.12
3955,2600,0,0,2,1.0,0.0,6,2.7
3956,1080,0,1,2,1.0,1.0,8,0.37
3957,1080,14,0,9,4.0,5.0,8,1.04
3958,1050,0,2,2,1.0,1.0,7,1.44
3959,1050,0,0,2,1.0,1.0,7,1.34
3960,1060,14,1,2,1.0,1.0,9,1.42
3961,1060,14,0,2,0.0,1.0,9,1.53
3962,1060,14,1,2,1.0,1.0,9,1.31
3963,2000,14,0,2,1.0,1.0,1,2.2
3964,1050,14,1,2,1.0,1.0,4,0.64
3965,1030,14,1,2,1.0,1.0,0,1.91
3966,1070,0,0,2,1.0,0.0,2,1.0
3967,1000,15,0,2,1.0,1.0,2,0.68
3968,1080,0,1,2,1.0,1.0,5,1.23
3969,2000,14,0,5,1.0,1.0,1,0.14
3970,1040,14,1,1,3.0,1.0,7,1.58
3971,1040,14,1,1,2.0,1.0,7,1.48
3972,2000,14,1,2,1.0,1.0,1,0.83
3973,1040,0,1,3,1.0,1.0,7,1.68
3974,1000,0,0,2,1.0,1.0,2,0.12
3975,1190,14,1,2,2.0,1.0,9,2.22
3976,1210,0,0,2,1.0,1.0,0,1.05
3977,1210,20,0,4,1.0,2.0,0,1.01
3978,1210,14,1,2,1.0,1.0,0,1.13
3979,1210,1,0,5,1.0,2.0,0,1.02
3980,1060,0,0,2,1.0,1.0,9,0.54
3981,1090,14,0,8,2.0,3.0,5,0.87
3982,2000,0,0,5,2.0,3.0,1,1.93
3983,1050,0,1,2,1.0,1.0,4,0.46
3984,1090,0,0,3,1.0,2.0,5,0.81
3985,1050,0,0,5,1.0,0.0,4,0.51
3986,1083,0,1,2,1.0,1.0,8,3.26
3987,1030,0,1,2,1.0,1.0,0,2.21
3988,1000,0,1,2,1.0,1.0,0,1.03
3989,1040,14,1,2,7.0,1.0,7,1.18
3990,1000,0,1,2,0.5,1.0,2,0.95
3991,1190,0,1,2,1.0,1.0,9,0.99
3992,1000,20,1,1,1.0,1.0,2,0.43
3993,1030,0,1,2,1.0,1.0,0,0.49
3994,1000,0,0,2,1.0,1.0,2,0.48
3995,1000,0,1,2,1.0,1.0,0,1.15
3996,1000,0,1,2,1.0,1.0,2,0.93
3997,2000,0,0,4,1.0,1.0,1,1.11
3998,2000,0,1,2,1.0,1.0,1,1.13
3999,2000,0,0,4,1.0,2.0,1,0.9
4000,1000,0,0,2,1.5,1.0,2,0.21
4001,2018,0,0,6,1.0,1.0,1,1.01
4002,1120,14,1,1,1.0,1.0,0,4.2
4003,11 20,14,1,2,1.0,1.0,5,0.79
4004,1120,14,1,2,1.0,1.0,0,4.11
4005,11 20,14,1,1,1.0,1.0,0,3.95
4006,1000,15,0,3,0.5,2.0,2,0.62
4007,1060,0,0,4,2.0,1.0,9,0.91
4008,1000,0,0,2,1.0,1.0,2,0.63
4009,1190,0,0,7,1.0,3.0,9,1.1
4010,1050,0,1,2,1.0,1.0,4,0.54
4011,1030,0,0,2,1.0,0.0,0,1.14
4012,1150,0,0,4,2.0,4.0,3,2.57
4013,1000,0,0,2,1.0,0.0,2,0.56
4014,1000,0,0,2,1.0,1.0,2,0.41
4015,1000,0,0,3,1.0,1.0,2,0.55
4016,1180,0,1,2,1.0,1.0,9,2.56
4017,1000,0,0,2,1.0,0.0,2,1.39
4018,1050,0,0,5,3.5,3.0,4,0.37
4020,2060,0,0,2,1.5,1.0,6,1.44
4021,1000,14,1,2,1.0,1.0,0,0.76
4022,1180,0,0,2,1.0,1.0,4,3.49
4023,1020,0,0,3,1.0,2.0,5,0.52
4024,1000,0,0,6,2.0,3.0,0,0.9
4025,1050,0,0,2,1.0,1.0,4,0.93
4026,1040,0,0,4,1.0,2.0,7,1.38
4027,1030,0,0,2,1.0,1.0,0,2.43
4028,1030,0,2,1,1.0,1.0,0,1.62
4029,1200,0,1,1,1.0,1.0,3,2.16
4030,1030,0,0,3,1.0,0.0,0,1.58
4031,1080,0,1,1,1.0,0.0,5,1.16
4032,1180,14,0,5,1.0,3.0,9,3.52
4033,1040,0,2,2,1.0,1.0,7,0.72
4034,1040,0,1,2,1.0,1.0,7,0.75
4035,1180,0,0,3,1.0,1.0,9,4.02
4036,1040,0,1,2,2.0,1.0,7,0.79
4037,2060,0,1,2,1.0,1.0,6,1.42
4038,2060,0,1,2,1.0,1.0,6,1.23
4040,1050,0,0,4,1.5,2.0,4,0.47
4041,1050,14,1,2,2.0,1.0,7,1.16
4042,1190,0,0,4,1.0,1.0,9,1.01
4043,2610,14,0,4,1.5,2.0,1,4.34
4044,1180,0,0,2,1.0,1.0,9,1.37
4045,1050,0,0,5,1.0,2.0,4,0.86
4046,2018,0,1,2,1.5,1.0,1,0.73
4047,1050,0,1,2,1.0,1.0,4,1.03
4049,1000,0,0,4,1.0,2.0,0,0.98
4050,1040,0,0,2,1.0,1.0,7,0.93
4051,1060,0,0,5,1.0,3.0,2,1.49
4052,1060,0,0,4,1.0,1.0,2,1.31
4053,1050,0,1,3,1.0,1.0,4,1.09
4054,1170,14,0,4,1.0,2.0,7,3.11
4055,1030,14,1,2,2.5,1.0,0,1.49
4056,1030,14,1,2,1.0,1.0,0,1.77
4057,1030,20,1,3,2.0,1.0,0,1.51
4058,2000,0,1,1,1.0,1.0,1,1.59
4059,1050,0,0,2,1.0,1.0,4,0.67
4060,1080,14,0,8,1.5,4.0,8,1.07
4061,1050,0,0,4,1.0,2.0,4,1.17
4062,1000,0,0,6,2.0,3.0,2,0.58
4063,1070,15,1,2,1.5,1.0,2,1.09
4064,1060,0,1,1,1.0,1.0,9,1.24
4065,2000,0,2,2,1.0,1.0,1,0.79
4066,2060,0,0,4,1.5,2.0,6,0.69
4067,1000,0,0,2,1.0,0.0,2,0.72
4068,1000,0,0,4,2.0,2.0,2,1.49
4069,1000,0,0,4,1.0,1.0,2,1.44
4070,1000,0,0,2,1.0,1.0,2,0.31
4071,1000,0,0,4,1.0,0.0,0,1.11
4072,1000,0,0,2,1.0,1.0,4,1.34
4073,1000,0,1,2,1.5,1.0,2,0.27
4074,1060,15,0,4,1.0,1.0,9,0.69
4075,2600,0,1,2,1.0,1.0,6,0.79
4076,1060,0,1,3,1.0,1.0,9,0.99
4077,1040,0,0,2,1.0,0.0,0,1.76
4078,1040,14,1,2,1.0,1.0,7,1.31
4079,1030,14,1,2,1.5,1.0,0,1.26
4080,1030,14,1,2,1.5,1.0,0,1.34
4081,1030,14,1,2,1.5,1.0,0,1.33
4082,1180,14,0,4,2.0,3.0,4,4.18
4083,1040,0,1,2,1.0,1.0,7,1.44
4084,1000,0,0,2,1.0,1.0,2,0.97
4085,1000,0,0,2,1.0,1.0,2,0.95
4086,1190,15,0,4,1.0,2.0,9,0.87
4087,1050,0,1,3,1.0,1.0,4,0.96
4088,1000,0,0,3,1.0,1.0,2,0.16
4089,1200,14,1,1,1.0,1.0,3,2.01
4090,1030,0,0,2,1.0,1.0,0,1.36
4091,1040,0,0,4,1.0,1.0,0,1.36
4092,1000,0,1,2,1.0,1.0,0,1.49
4093,1160,0,0,4,1.0,1.0,7,0.81
4094,2140,0,0,2,1.0,1.0,6,0.23
4095,1050,0,0,2,1.0,1.0,7,1.73
4096,1000,0,0,2,1.0,1.0,2,0.61
4097,1050,0,0,4,1.0,1.0,4,0.76
4098,1050,0,0,6,1.5,1.0,4,0.62
4099,2600,20,1,3,1.0,1.0,6,2.27
4100,1000,0,0,2,1.5,1.0,0,1.07
4101,1050,0,1,2,1.0,1.0,4,1.27
4102,1082,0,0,2,1.0,1.0,8,2.22
4103,1040,0,0,2,1.0,1.0,4,0.96
4104,1060,0,0,3,1.0,1.0,9,0.84
4105,1050,0,0,4,1.0,1.0,4,1.11
4106,1050,0,0,3,1.0,0.0,7,0.61
4107,1000,0,0,4,1.0,2.0,2,0.26
4108,1000,0,1,2,1.0,1.0,2,0.11
4109,1060,0,1,2,1.0,1.0,9,1.17
4110,1030,0,1,2,1.0,1.0,0,1.38
4111,1000,0,0,2,1.0,1.0,0,1.29
4112,1000,0,0,2,1.0,1.0,0,1.5
4113,1000,14,1,2,1.5,1.0,2,1.15
4114,2018,0,0,2,1.0,1.0,1,0.84
4115,1050,14,0,6,1.0,3.0,4,0.6
4116,1180,0,0,5,1.0,1.0,9,1.22
4117,1050,0,0,4,1.5,1.0,4,0.35
4118,1050,0,0,2,1.0,1.0,4,0.32
4119,1050,0,0,2,1.0,1.0,4,0.82
4120,1190,14,0,4,1.0,2.0,9,0.76
4121,1040,0,1,2,1.5,1.0,7,0.6
4122,1040,0,2,2,1.5,1.0,7,0.56
4123,1000,0,0,3,1.0,1.0,2,0.34
4124,2018,0,0,2,1.0,1.0,6,1.11
4125,1060,0,0,2,1.0,1.0,9,0.51
4126,1050,0,0,6,1.0,2.0,4,0.77
4127,1000,0,0,3,1.0,1.0,0,1.06
4128,1040,0,1,2,1.0,1.0,7,1.09
4129,1080,0,1,2,1.0,1.0,2,1.34
4130,1080,0,0,5,1.0,2.0,2,1.37
4131,1050,0,0,2,1.0,1.0,7,0.94
4132,1170,14,0,6,1.0,3.0,7,2.96
4133,1000,0,0,2,1.0,1.0,2,1.09
4135,1020,14,1,1,0.5,1.0,5,3.01
4136,1020,14,1,1,0.5,1.0,5,2.89
4137,2018,0,0,4,1.5,2.0,1,0.94
4138,2018,0,0,4,1.5,1.0,1,0.96
4139,1050,0,1,2,1.0,1.0,4,0.59
4140,1150,21,1,2,1.0,1.0,3,1.8
4141,1000,14,0,4,1.5,2.0,2,0.78
4142,1000,14,1,2,1.5,1.0,2,0.61
4143,1180,0,0,3,1.0,2.0,9,2.9
4144,1050,0,0,4,1.0,2.0,0,1.81
4145,1040,0,1,2,1.0,1.0,7,1.5
4146,1060,0,0,5,1.0,3.0,9,1.14
4147,2140,14,1,2,1.0,1.0,6,0.26
4148,1050,0,0,2,1.0,1.0,4,0.82
4149,1000,0,1,3,1.0,1.0,2,0.72
4151,1000,1,1,2,4.0,1.0,2,0.97
4152,2018,1,1,4,1.0,1.0,1,2.09
4153,1180,0,1,1,1.0,1.0,9,2.7
4154,1000,0,0,2,1.0,1.0,4,0.66
4155,1000,0,0,2,1.0,1.0,2,0.89
4156,2018,20,1,2,1.0,1.0,1,1.38
4157,2018,20,1,4,1.0,1.0,1,1.22
4158,1030,0,1,4,1.0,1.0,0,0.2
4159,1020,0,0,5,1.0,2.0,0,3.94
4160,1020,0,2,2,1.0,1.0,0,3.97
4161,1200,0,0,2,1.0,1.0,3,2.07
4162,1030,20,1,2,1.0,1.0,0,1.88
4163,1081,0,1,2,1.0,1.0,8,2.05
4164,1000,0,0,3,1.0,1.0,2,0.4
4165,1060,0,1,2,1.0,1.0,9,0.91
4166,2140,0,0,2,1.0,0.0,6,1.32
4167,2140,0,0,2,1.0,0.0,6,1.37
4168,1190,0,1,2,1.0,1.0,9,0.58
4169,1081,0,0,2,1.0,1.0,5,1.65
4170,1050,0,0,2,1.0,1.0,4,0.74
4171,1050,0,0,3,1.0,1.0,4,0.8
4172,2000,0,0,3,1.0,1.0,1,1.42
4173,2610,0,0,2,1.0,1.0,1,3.85
4174,2600,14,0,5,1.0,3.0,6,2.37
4175,1000,0,0,2,1.0,0.0,4,1.52
4176,1000,0,0,2,1.0,0.0,4,1.45
4177,1030,0,0,3,1.0,1.0,0,1.79
4178,1200,0,1,2,1.0,1.0,3,1.97
4179,1000,0,0,2,1.0,1.0,2,0.82
4180,1190,0,0,6,1.0,3.0,9,1.03
4181,2000,14,0,2,1.0,1.0,1,0.85
4182,1030,0,0,8,1.0,3.0,0,1.25
4183,2000,0,0,4,1.0,2.0,1,1.22
4184,1050,0,1,1,1.0,1.0,4,0.55
4185,1070,8,0,3,1.0,1.0,8,1.85
4186,1000,1,1,3,1.0,1.0,0,0.66
4187,1060,0,1,1,1.0,1.0,9,0.88
4188,2018,0,0,2,1.0,1.0,1,1.15
4189,1030,0,0,5,1.0,2.0,0,0.38
4190,1050,0,1,2,1.0,1.0,4,0.71
4191,2000,0,0,2,1.0,0.0,1,0.95
4192,1050,0,0,4,1.0,1.0,4,0.47
4193,1200,14,1,2,1.0,1.0,3,1.53
4194,1150,0,1,2,1.0,1.0,3,1.3
4195,1090,14,1,4,1.0,1.0,5,0.66
4196,1050,0,0,2,1.0,1.0,4,0.38
4197,1000,0,0,2,1.0,1.0,2,0.47
4198,1050,0,0,4,1.0,2.0,4,0.57
4199,1180,0,0,2,1.0,1.0,9,2.12
4200,1030,0,0,2,1.0,0.0,7,2.38
4201,1160,0,0,2,1.0,1.0,3,2.81
4202,2000,0,0,6,1.0,2.0,1,0.16
4203,1000,0,0,4,1.0,1.0,4,1.16
4204,1190,0,0,2,1.0,1.0,9,1.1
4205,1000,14,0,9,3.0,3.0,2,0.76
4206,1000,0,0,6,2.0,2.0,2,0.73
4207,1000,0,1,3,1.0,1.0,2,0.61
4208,1000,14,1,3,1.0,1.0,2,0.4
4209,1000,14,1,4,1.0,1.0,2,0.65
4210,1000,0,0,6,2.0,2.0,2,0.71
4211,1000,0,0,2,1.0,0.0,2,1.09
4212,1200,0,0,4,1.0,1.0,3,1.56
4213,1040,0,1,2,2.0,1.0,7,1.65
4214,1050,0,0,5,1.0,2.0,7,0.8
4215,1050,0,0,7,1.5,4.0,4,0.69
4216,1060,0,1,2,1.0,1.0,9,0.8
4217,1000,0,0,6,1.5,2.0,2,0.6
4218,2000,0,1,2,1.0,1.0,1,0.28
4219,2000,0,0,4,1.0,2.0,1,0.3
4220,1000,0,0,2,1.0,1.0,2,0.32
4221,1000,0,0,2,1.0,0.0,2,0.3
4222,1000,0,0,2,1.0,0.0,2,0.28
4223,1000,0,0,2,1.0,0.0,2,0.26
4224,1050,0,1,4,1.0,1.0,7,1.79
4225,1040,0,1,2,1.0,1.0,7,1.01
4226,1150,0,0,3,1.0,2.0,3,0.35
4227,2000,0,0,2,1.0,0.0,1,0.89
4228,1060,0,0,3,1.0,1.0,9,0.8
4229,1190,0,0,4,1.0,1.0,9,2.18
4230,1070,0,1,2,1.0,1.0,2,1.13
4231,1070,0,1,2,1.0,1.0,2,1.06
4232,1070,0,1,2,1.0,1.0,2,1.08
4233,1070,0,1,2,1.0,1.0,2,0.93
4234,1070,0,1,2,1.0,1.0,2,1.04
4235,1070,0,0,6,1.0,2.0,2,1.16
4236,1000,0,0,2,1.0,0.0,0,1.29
4237,1070,0,1,2,1.0,1.0,2,1.07
4238,1000,0,0,2,1.0,0.0,0,1.13
4239,1000,0,1,2,0.5,1.0,0,1.06
4240,1000,0,1,2,0.5,1.0,0,1.0
4241,1000,0,0,2,1.0,1.0,0,1.54
4242,1000,0,0,2,1.0,1.0,4,1.6
4243,1070,0,1,2,1.0,1.0,2,1.04
4244,1070,0,1,2,1.0,1.0,2,1.03
4245,1070,0,1,2,1.0,1.0,2,1.16
4246,1070,0,1,2,1.0,1.0,2,1.14
4247,2000,0,1,2,1.0,1.0,1,0.84
4248,2140,14,1,2,1.0,1.0,6,0.85
4250,1030,0,1,2,1.0,1.0,0,2.15
4251,1000,0,0,5,1.0,1.0,2,0.46
4252,1000,0,0,4,1.0,0.0,2,0.45
4253,1000,0,0,5,1.0,2.0,2,0.39
4254,1000,0,0,4,1.0,2.0,2,0.26
4255,1000,0,0,2,1.0,0.0,2,0.34
4256,1000,0,0,4,1.0,1.0,2,0.26
4257,1000,0,0,3,1.0,0.0,2,0.47
4258,1000,0,0,2,1.0,0.0,2,0.36
4259,1000,14,0,2,1.0,0.0,2,0.36
4260,1030,0,0,3,2.0,2.0,0,1.98
4261,2000,0,0,5,1.0,2.0,1,0.25
4262,2000,0,1,2,1.0,1.0,1,0.79
4263,1080,0,0,5,1.0,2.0,5,0.75
4265,1190,20,1,2,2.5,1.0,9,0.89
4266,1060,0,0,6,1.0,2.0,9,0.57
4267,2018,0,1,7,2.0,4.0,1,1.4
4268,2018,0,1,2,1.0,1.0,1,1.48
4269,1050,0,1,3,1.0,1.0,4,0.42
4270,1060,0,0,2,1.0,1.0,9,1.37
4271,1080,15,0,4,1.0,1.0,2,1.3
4272,1050,15,1,2,1.0,1.0,4,0.85
4273,1050,0,0,4,1.0,2.0,4,0.79
4274,1180,14,1,2,1.0,1.0,9,1.82
4275,1000,0,0,2,1.0,1.0,4,0.32
4276,1000,0,0,4,1.0,2.0,2,1.18
4277,1000,0,1,2,1.0,1.0,2,1.11
4278,2020,0,0,2,1.0,1.0,1,3.51
4279,2000,0,0,4,1.5,3.0,1,0.53
4280,2660,0,0,6,1.0,3.0,1,4.99
4281,2660,14,1,2,1.0,1.0,1,5.09
4282,1000,0,0,2,1.5,1.0,2,0.63
4283,2018,0,0,2,1.0,1.0,1,1.8
4284,2000,0,0,4,1.0,1.0,1,0.27
4285,1150,0,0,1,1.0,1.0,3,1.79
4286,1030,0,1,4,1.0,1.0,0,1.63
4287,1000,0,0,6,2.0,3.0,2,0.55
4288,2018,0,1,2,1.5,1.0,1,1.87
4290,2000,0,0,2,1.0,0.0,1,0.45
4291,1200,0,0,2,1.0,1.0,3,0.74
4292,1050,0,1,4,1.0,1.0,4,1.27
4294,1060,14,1,2,1.0,1.0,9,1.19
4295,1000,0,0,2,1.0,0.0,2,0.28
4296,1000,0,0,2,1.0,0.0,2,0.28
4297,1000,0,0,2,1.0,1.0,2,0.3
4298,1000,0,1,2,1.0,1.0,0,1.69
4299,1000,0,1,2,1.0,1.0,2,0.18
4300,1000,0,0,2,1.0,0.0,2,0.74
4301,1000,0,0,4,1.0,1.0,2,0.87
4302,1020,15,1,2,1.0,1.0,5,0.61
4303,1060,0,0,2,1.0,1.0,9,1.24
4304,1190,0,0,2,1.0,1.0,9,0.55
4305,2050,0,0,2,1.0,1.0,1,1.31
4306,1040,0,2,3,1.0,1.0,7,1.46
4307,1000,0,0,1,1.0,1.0,0,0.71
4308,1000,0,1,2,2.0,1.0,4,0.44
4309,1200,0,1,1,1.0,1.0,3,0.67
4310,1000,0,0,6,1.0,2.0,2,0.96
4311,1000,0,1,3,1.0,1.0,4,1.54
4312,2600,0,1,1,1.0,1.0,1,1.89
4313,1190,8,1,2,1.0,1.0,9,0.09
4314,1040,0,0,2,1.5,1.0,7,0.6
4315,1040,0,0,3,1.0,1.0,4,0.93
4316,1000,14,0,3,1.0,1.0,2,0.61
4317,1050,0,1,2,1.0,1.0,4,1.16
4318,1000,0,0,2,1.0,1.0,4,1.08
4319,1060,0,0,4,1.0,1.0,9,0.59
4320,1000,0,1,2,1.0,1.0,2,0.53
4321,1000,0,1,2,1.0,1.0,2,0.64
4322,2140,14,0,8,2.0,5.0,6,2.42
4323,1040,14,1,1,2.5,1.0,7,2.04
4324,1180,0,0,4,1.0,1.0,9,2.11
4325,1000,0,0,4,1.0,2.0,2,0.63
4326,1000,0,0,3,1.0,1.0,2,0.23
4327,1060,0,0,2,1.0,1.0,9,1.0
4328,1040,14,1,2,1.0,1.0,0,1.82
4329,2000,0,0,2,1.0,1.0,1,1.14
4330,1050,0,0,2,1.0,1.0,4,0.68
4331,2000,0,0,2,1.0,1.0,1,0.58
4332,1060,0,0,4,1.0,1.0,2,1.34
4333,1080,0,1,4,1.0,2.0,2,1.04
4334,1210,14,1,2,1.0,1.0,0,0.84
4335,1160,14,0,5,1.5,4.0,3,2.86
4336,1080,0,1,2,1.0,1.0,8,1.15
4337,1080,14,1,1,1.0,1.0,5,1.07
4338,1030,14,0,10,2.0,3.0,0,2.34
4339,1030,14,0,5,1.0,1.0,0,2.25
4340,1050,0,1,2,1.0,1.0,4,1.14
4341,1050,0,0,6,1.0,2.0,4,0.51
4342,1080,0,1,2,1.5,1.0,2,1.17
4343,1060,0,1,1,1.0,1.0,9,1.11
4344,1080,0,0,2,1.0,1.0,8,1.51
4345,1030,0,0,2,1.0,1.0,0,0.59
4346,1000,0,1,2,1.0,1.0,2,1.33
4347,1050,21,1,3,1.0,1.0,4,0.63
4348,1140,0,1,2,1.0,1.0,3,2.99
4349,1000,0,0,2,1.0,1.0,2,0.32
4350,2000,14,0,10,3.0,3.0,1,0.47
4351,1000,0,0,4,1.0,1.0,2,0.29
4352,1180,0,0,4,1.5,2.0,9,1.73
4353,1160,14,1,2,1.0,1.0,3,2.09
4354,1070,14,0,4,1.5,1.0,8,2.54
4355,1000,0,0,4,1.0,1.0,2,0.98
4356,1000,0,0,4,1.0,1.0,2,1.01
4357,1000,8,0,4,1.0,1.0,2,1.1
4358,1000,0,0,4,1.0,1.0,2,0.99
4359,1000,0,0,2,1.0,1.0,2,1.01
4360,1000,0,0,2,1.0,0.0,2,1.1
4361,1000,0,0,8,1.0,2.0,2,0.99
4362,1000,8,0,6,1.0,2.0,2,0.94
4363,1000,0,0,4,1.0,1.0,2,1.08
4364,1000,0,0,3,1.0,1.0,2,0.92
4365,1000,0,0,2,1.0,0.0,2,1.02
4366,1000,0,0,4,1.0,1.0,2,0.94
4367,1050,0,0,2,1.0,1.0,4,1.07
4368,1190,0,1,2,1.0,1.0,9,1.09
4369,2000,0,1,2,1.0,1.0,1,1.4
4370,1160,0,0,4,1.0,1.0,3,1.87
4371,2000,0,0,2,1.0,1.0,1,0.57
4372,1030,0,1,2,1.0,1.0,0,1.2
4373,1050,0,0,2,1.0,1.0,4,0.83
4374,1030,0,0,4,1.0,0.0,2,1.77
4375,1000,0,0,2,1.5,1.0,2,1.13
4376,1050,0,0,2,1.0,1.0,4,0.81
4377,1000,0,0,4,2.0,2.0,2,0.4
4378,1080,0,1,2,1.0,1.0,2,0.75
4380,1000,0,0,4,1.0,1.0,2,0.97
4381,1000,0,0,6,1.0,1.0,2,1.02
4382,2140,0,0,4,1.0,2.0,6,0.7
4383,2140,0,1,1,1.0,1.0,6,0.7
4384,2000,0,0,2,1.0,1.0,1,0.35
4385,1070,14,1,2,2.0,1.0,2,1.39
4386,1000,14,0,4,1.0,2.0,2,0.49
4387,1030,0,0,2,1.0,1.0,0,1.87
4388,1081,0,1,2,1.0,1.0,8,2.21
4389,1000,14,1,2,1.0,1.0,2,0.5
4390,1000,0,1,2,1.0,1.0,2,1.06
4391,1030,1,1,3,1.0,1.0,0,1.68
4392,2000,0,0,4,1.5,1.0,1,1.0
4393,1050,0,1,2,1.0,1.0,4,0.05
4394,1060,14,1,2,2.0,1.0,9,1.32
4395,1190,0,0,4,1.0,1.0,9,0.74
4396,2660,8,1,2,1.0,1.0,1,3.59
4397,2660,8,1,2,1.0,1.0,1,3.52
4398,1040,0,1,1,1.0,1.0,7,1.6
4399,2000,0,0,2,1.0,0.0,1,1.14
